"imagePath","pixelDimension","totalLength_px","headFinLength_px","notes"
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_263.997.png",0.0045,755.66,301.57,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_236.903.png",0.0045,424.16,117.61,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_298.098.png",0.0045,424.86,119.92,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_308.975.png",0.0045,428.88,121.61,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_236.903.png",0.0045,533.3,148.85,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_257.424.png",0.0045,534.91,148.96,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_263.997.png",0.0045,529.52,154.94,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_085153/Gal2023_DJIMini2_20230429_085153_161.928.png",0.0045,822.72,259.75,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_085153/Gal2023_DJIMini2_20230429_085153_184.117.png",0.0045,804.6,258.27,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_085153/Gal2023_DJIMini2_20230429_085153_216.083.png",0.0045,1267.69,368.57,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_085153/Gal2023_DJIMini2_20230429_085153_161.928.png",0.0045,868.17,267.27,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_085153/Gal2023_DJIMini2_20230429_085153_173.373.png",0.0045,868.04,257.17,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_085153/Gal2023_DJIMini2_20230429_085153_200.267.png",0.0045,1033.25,312.29,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_154634/Gal2023_DJIMini2_20230429_154634_291.625.png",0.0045,1012.63,299.86,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_154634/Gal2023_DJIMini2_20230429_154634_308.875.png",0.0045,992.07,296.17,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_154634/Gal2023_DJIMini2_20230429_154634_325.659.png",0.0045,758.1,223.46,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_154634/Gal2023_DJIMini2_20230429_154634_276.676.png",0.0045,868.5,256.45,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_154634/Gal2023_DJIMini2_20230429_154634_291.625.png",0.0045,1028.68,295.37,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_154634/Gal2023_DJIMini2_20230429_154634_325.659.png",0.0045,764.17,221.07,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_170438/Gal2023_DJIMini2_20230429_170438_311.978.png",0.0045,912.83,270,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_170438/Gal2023_DJIMini2_20230429_170438_316.349.png",0.0045,949.36,281.63,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_170438/Gal2023_DJIMini2_20230429_170438_333.366.png",0.0045,926.23,278.87,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_081752/Gal2023_DJIMini2_20230430_081752_307.741.png",0.0045,1451.48,492.05,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_081752/Gal2023_DJIMini2_20230430_081752_320.353.png",0.0045,1357.7,435.91,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_081752/Gal2023_DJIMini2_20230430_081752_325.192.png",0.0045,1401.8,482.79,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_219.986.png",0.0045,973.88,301.89,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_234.601.png",0.0045,976.65,303.69,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_242.509.png",0.0045,998.24,315.55,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_242.509.png",0.0045,737.54,218.71,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_248.281.png",0.0045,742.19,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_258.158.png",0.0045,725.36,217.34,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_310.810.png",0.0045,709.69,223.2,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_324.391.png",0.0045,681.75,210.97,""
