Index,FileName,formation_annotatoed,Duration_sec,GPSCoordinates,LocalTime,TripNo,FlightNo,whales,Glare,Sea,Focus,Exposure,Quality Rating,interspecies_status,nadir_shot_available,snapshot_taken,MainActivity,flipper_visible,reason_not taken?,morphometrix_measured,Sleap_Lables_for_Training,pMales,pAdults,pCalves,pOtherSpecies,MaxNumber,Describe,OriginalFileName,exclude for other reasons?,,,
706,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_101524.MP4,,33.0997333,-89.528,2023-04-30 10:15,6,288,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0351.MP4,,,,
707,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_102127.MP4,,327.460467,-89.531,2023-04-30 10:21,6,288,whales,2,2,1,1,6,,,,socializing,,,,,no,yes,yes,no,7,"glary, whales splitting",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0352.MP4,,,,
708,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_102655.MP4,,327.593933,-89.5352,2023-04-30 10:26,6,288,whales,1,2,0,1,4,,,,socializing,,,,,no,yes,yes,no,10,"whale puddle, breaching",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0353.MP4,,,,
709,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_103223.MP4,,80.5471333,-89.5351,2023-04-30 10:32,6,288,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0354.MP4,,,,
710,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_151054.MP4,,338.604933,-89.4026,2023-04-30 15:10,6,289,whales,0,0,2,0,2,,,,socializing,,,,,yes,yes,yes,no,10,"body rubbing, clusters splitting",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0355.MP4,,,,
711,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_151633.MP4,,327.560567,-89.4019,2023-04-30 15:16,6,289,whales,0,0,0,0,0,,,,socializing,,,,,yes,yes,yes,no,10,"suckling behavior, clusters splitting",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0356.MP4,,,,
712,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_152201.MP4,,102.8027,-89.4032,2023-04-30 15:22,6,289,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0357.MP4,,,,
713,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_152845.MP4,,337.470467,-89.4047,2023-04-30 15:28,6,289,whales,0,0,0,0,0,,yes,yes,socializing,,,yes,,no,yes,yes,no,9,"calf splitting from cluster, two clusters",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0358.MP4,,,,
714,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_153423.MP4,,336.402733,-89.4036,2023-04-30 15:34,6,289,whales,0,0,0,0,0,,,,socializing,,,,,no,yes,yes,no,10,"clusters splitting, one breaching whale, body rubbing",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0359.MP4,,,,
715,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_153959.MP4,,62.8294333,-89.4063,2023-04-30 15:39,6,289,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0360.MP4,,,,
716,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_154644.MP4,,327.460467,-89.4076,2023-04-30 15:46,6,289,whales,0,0,2,0,2,,,,foraging/breathing,,,,,no,yes,yes,no,5,"adults dive, calf travels",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0361.MP4,,,,
717,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_155212.MP4,,327.5272,-89.4148,2023-04-30 15:52,6,289,whales,0,0,0,0,0,,,,travelling,,,,,no,no,yes,no,1,"single calf travelling, changing direction",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0362.MP4,,,,
718,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_155740.MP4,,90.8574333,-89.4127,2023-04-30 15:57,6,289,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0363.MP4,,,,
719,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_160433.MP4,,327.460467,-89.4138,2023-04-30 16:04,6,289,whales,0,0,0,0,0,,,,socializing,,,,,no,yes,yes,no,5,"body rubbing, split slightly, nudging calves",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0364.MP4,,,,
720,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_161001.MP4,,327.5272,-89.4178,2023-04-30 16:10,6,289,whales,0,0,0,0,0,,,,socializing,,,,,no,yes,yes,no,6,"body rubbing, joining a larger adult",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0365.MP4,,,,
721,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_161528.MP4,,104.671233,-89.4198,2023-04-30 16:15,6,289,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0366.MP4,,,,
722,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_162215.MP4,,332.065067,-89.4223,2023-04-30 16:22,6,289,whales,0,0,2,0,2,,,,socializing,,,,,no,yes,yes,no,5,"cluster splitting, calves stay in surface, breaching",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0367.MP4,,,,
723,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_162747.MP4,,327.5272,-89.4315,2023-04-30 16:27,6,289,whales,0,0,0,0,0,,,,socializing,,,,,no,yes,yes,no,4,"body rubbing, juveniles split",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0368.MP4,,,,
724,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_163315.MP4,,40.6739667,-89.4304,2023-04-30 16:33,6,289,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0369.MP4,,,,
725,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_163809.MP4,,332.7324,-89.4288,2023-04-30 16:38,6,289,whales,0,0,0,0,0,,,,socializing,,,,,no,yes,yes,no,5,"body rubbing, one distant adult",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0370.MP4,,,,
726,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_164342.MP4,,327.5272,-89.436,2023-04-30 16:43,6,289,whales,0,0,0,0,0,,,,socializing,,,,,no,yes,yes,no,5,"clusters splitting, body rubbing",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0371.MP4,,,,
727,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_164910.MP4,,111.277833,-89.4388,2023-04-30 16:49,6,289,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0372.MP4,,,,
728,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_165607.MP4,,332.665667,-89.4428,2023-04-30 16:56,6,289,whales,0,0,1,0,1,,,,foraging/breathing,,,,,no,yes,yes,no,6,"2 clusters diving, one calf stays",/Volumes/GalDron23B/Drone_2023/04302023/DJI_0373.MP4,,,,
729,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_170140.MP4,,358.124433,-89.453,2023-04-30 17:01,6,289,whales,0,0,2,0,2,,,,travelling,,,,,no,no,yes,no,1,single calf travelling,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0374.MP4,,,,
730,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_171255.MP4,,330.0297,-89.4618,2023-04-30 17:12,6,290,whales,,,,,NA,,,,travelling,,,,,no,no,yes,no,1,quick whale glimpse,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0375.MP4,subsurface only,,,
731,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_171825.MP4,,231.497933,-89.468,2023-04-30 17:18,6,290,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0376.MP4,,,,
732,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_173009.MP4,,337.003333,-89.4745,2023-04-30 17:30,6,291,whales,0,0,0,0,0,,,,foraging/breathing,,,,,no,yes,no,no,2,diving whales,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0377.MP4,,,,
733,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_173547.MP4,,322.588933,-89.4872,2023-04-30 17:35,6,291,whales,0,0,1,0,1,,,,breathing,,,,,no,yes,no,no,1,single adult,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0378.MP4,,,,
734,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_174635.MP4,,327.5272,-89.4868,2023-04-30 17:46,6,292,whales,0,0,2,0,2,,,,foraging/breathing,,,,,no,yes,yes,no,3,calf travelling between adults,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0379.MP4,,,,
735,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_175203.MP4,,370.603567,-89.4951,2023-04-30 17:52,6,292,whales,0,0,2,0,2,,,,travelling,,,,,no,no,yes,no,1,single calf travelling,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0380.MP4,,,,
736,/Volumes/GalDron23B/Drone_2023/4302023/Gal2023_DJIMini2_20230430_180638.MP4,,394.6943,-89.5051,2023-04-30 18:06,6,293,whales,0,0,2,2,4,,,,foraging/breathing,,,,,no,yes,no,no,2,diving whales,/Volumes/GalDron23B/Drone_2023/04302023/DJI_0381.MP4,,,,
737,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_070312.MP4,,338.5382,-89.7267,2023-05-01 07:03,6,294,whales,0,1,2,1,4,,,,socializing,,,,,no,yes,no,no,4,"body rubbing, one whale joins",/Volumes/GalDron23B/Drone_2023/05012023/DJI_0382.MP4,,,,
738,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_070851.MP4,,327.5272,-89.7185,2023-05-01 07:08,6,294,whales,0,2,0,0,2,,,,socializing,,,,,no,yes,no,no,4,"body rubbing, nuddging, one whale splits",/Volumes/GalDron23B/Drone_2023/05012023/DJI_0383.MP4,,,,
739,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_071419.MP4,,108.5084,-89.719,2023-05-01 07:14,6,294,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0384.MP4,,,,
740,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_072448.MP4,,327.8275,-89.7158,2023-05-01 07:24,6,295,whales,0,2,1,0,3,,,,foraging/breathing,,,,,no,yes,no,no,1,diving,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0385.MP4,,,,
741,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_073016.MP4,,240.1399,-89.7068,2023-05-01 07:30,6,295,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0386.MP4,,,,
742,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_074148.MP4,,327.5272,-89.7154,2023-05-01 07:41,6,296,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,quick whale glimpse,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0387.MP4,,,,
743,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_074716.MP4,,327.560567,-89.7046,2023-05-01 07:47,6,296,whales,0,2,0,0,2,,,,foraging/breathing,,,,,no,yes,no,no,2,diving,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0388.MP4,,,,
744,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_075244.MP4,,84.7179667,-89.703,2023-05-01 07:52,6,296,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0389.MP4,,,,
745,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_075844.MP4,,327.460467,-89.703,2023-05-01 07:58,6,296,whales,0,2,1,0,3,,,,socializing,,,,,no,yes,no,no,5,"joining whales, body rubbing",/Volumes/GalDron23B/Drone_2023/05012023/DJI_0390.MP4,,,,
746,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_080412.MP4,,327.6273,-89.7059,2023-05-01 08:04,6,296,whales,0,2,0,0,2,,,,socializing,,,,,no,yes,no,no,6,"joining whales, body rubbing",/Volumes/GalDron23B/Drone_2023/05012023/DJI_0391.MP4,,,,
747,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_080940.MP4,,113.9138,-89.7063,2023-05-01 08:09,6,296,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0392.MP4,,,,
748,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_081653.MP4,,327.460467,-89.7087,2023-05-01 08:16,6,297,whales,0,1,0,0,1,,,,breathing,,,,,no,yes,no,no,4,one adult split,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0393.MP4,,,,
749,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_082221.MP4,,327.560567,-89.7128,2023-05-01 08:22,6,297,whales,0,1,2,0,3,,,,breathing,,,,,no,yes,no,no,3,"subsurface whales, single cluster",/Volumes/GalDron23B/Drone_2023/05012023/DJI_0394.MP4,subsurface mostly,,,
750,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_082748.MP4,,38.9722667,-89.712,2023-05-01 08:27,6,297,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0395.MP4,,,,
751,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_083631.MP4,,327.9276,-89.7141,2023-05-01 08:36,6,298,whales,1,2,0,1,4,,,,breathing,,,,,no,yes,no,no,3,one whale splits,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0396.MP4,,,,
752,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_084159.MP4,,176.009167,-89.718,2023-05-01 08:41,6,298,whales,1,2,0,1,4,,,,breathing,,,,,no,yes,no,no,2,subsurface whales,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0397.MP4,,,,
753,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_085736.MP4,,327.460467,-89.7154,2023-05-01 08:57,6,299,whales,2,2,1,1,6,,,,breathing,,,,,no,yes,no,no,4,cluster joining,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0398.MP4,,,,
754,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_090304.MP4,,327.560567,-89.7182,2023-05-01 09:03,6,299,whales,1,2,0,0,3,,,,breathing,,,,,no,yes,no,no,4,single cluster,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0399.MP4,,,,
755,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_090832.MP4,,83.3165667,-89.7178,2023-05-01 09:08,6,299,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0400.MP4,,,,
756,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_091940.MP4,,327.460467,-89.719,2023-05-01 09:19,6,300,whales,1,1,1,0,3,,,,socializing,,,,,no,yes,no,no,4,body rubbing,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0401.MP4,,,,
757,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_092508.MP4,,327.6273,-89.7221,2023-05-01 09:25,6,300,whales,1,1,0,0,2,,,,socializing,,,,,no,yes,no,no,5,"body rubbing, one whale joins",/Volumes/GalDron23B/Drone_2023/05012023/DJI_0402.MP4,,,,
758,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_093731.MP4,,327.493833,-89.7209,2023-05-01 09:37,6,301,whales,1,2,1,0,4,,,,breathing,,,,,no,yes,no,no,6,3 pairs,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0404.MP4,,,,
759,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_094259.MP4,,327.493833,-89.7191,2023-05-01 09:42,6,301,whales,2,2,0,0,4,,,,socializing,,,,,no,yes,no,no,4,"body rubbing, cluster splitting and joining",/Volumes/GalDron23B/Drone_2023/05012023/DJI_0405.MP4,,,,
760,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_094826.MP4,,111.4113,-89.7163,2023-05-01 09:48,6,301,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0406.MP4,,,,
761,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_152207.MP4,,327.493833,-89.7456,2023-05-01 15:22,6,302,whales,0,2,0,0,2,,,,breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0407.MP4,,,,
762,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_152735.MP4,,335.368367,-89.7535,2023-05-01 15:27,6,302,whales,1,2,0,0,3,,,,breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0408.MP4,,,,
763,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_153901.MP4,,327.5272,-89.7523,2023-05-01 15:39,6,303,whales,0,1,0,0,1,,,,breathing,,,,,no,yes,no,no,3,single whale joining pair,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0409.MP4,,,,
764,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_154429.MP4,,327.560567,-89.7589,2023-05-01 15:44,6,303,whales,0,1,0,0,1,,,,breathing,,,,,no,yes,no,no,6,2 clusters,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0410.MP4,,,,
765,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_154957.MP4,,69.8030667,-89.7585,2023-05-01 15:49,6,303,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0411.MP4,,,,
766,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_155609.MP4,,327.493833,-89.7601,2023-05-01 15:56,6,303,whales,0,1,0,0,1,,,,socializing,,,,,no,yes,no,no,1,tailslapping whale,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0412.MP4,breaching only,,,
767,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_160137.MP4,,327.593933,-89.7644,2023-05-01 16:01,6,303,whales,0,1,0,2,3,,,,socializing,,,,,no,yes,no,no,1,tailslapping whale,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0413.MP4,,,,
768,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_160704.MP4,,59.6929667,-89.7633,2023-05-01 16:07,6,303,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0414.MP4,,,,
769,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_160805.MP4,,1.43476667,-89.7637,2023-05-01 16:08,6,303,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0415.MP4,,,,
770,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_161337.MP4,,331.464467,-89.7689,2023-05-01 16:13,6,303,whales,0,2,1,1,4,,,,foraging/breathing,,,,,no,yes,no,no,3,diving whales,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0416.MP4,,,,
771,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_161909.MP4,,327.6273,-89.772,2023-05-01 16:19,6,303,whales,0,1,0,0,1,,,,breathing,,,,,no,yes,no,no,1,single adult,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0417.MP4,,,,
772,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_162436.MP4,,28.7287,-89.772,2023-05-01 16:24,6,303,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0418.MP4,,,,
773,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_163025.MP4,,329.996333,-89.7787,2023-05-01 16:30,6,303,whales,0,1,0,1,2,,,,foraging/breathing,,,,,no,yes,yes,no,4,"diving, 2 clusters",/Volumes/GalDron23B/Drone_2023/05012023/DJI_0419.MP4,,,,
774,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_163555.MP4,,327.493833,-89.7901,2023-05-01 16:35,6,303,whales,1,1,0,0,2,,,,breathing,,,,,no,yes,yes,no,3,suckling behavior,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0420.MP4,,,,
775,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_164123.MP4,,63.2632,-89.7906,2023-05-01 16:41,6,303,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0421.MP4,,,,
776,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_164851.MP4,,337.403733,-89.7926,2023-05-01 16:48,6,304,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,quick whale glimpse,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0422.MP4,,,,
777,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_165429.MP4,,234.167267,-89.7926,2023-05-01 16:54,6,304,whales,,,,,NA,,,,breathing,,,,,no,yes,yes,no,3,quick whale glimpse,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0423.MP4,too short,,,
778,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_172114.MP4,,327.460467,-89.7935,2023-05-01 17:21,6,305,whales,0,2,1,1,4,,,,foraging/breathing,,,,,no,yes,no,no,1,diving whale,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0424.MP4,,,,
779,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_172642.MP4,,330.363367,-89.7907,2023-05-01 17:26,6,305,whales,0,1,1,1,3,,,,breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0425.MP4,,,,
780,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_174156.MP4,,329.896233,-89.7906,2023-05-01 17:41,6,306,whales,0,2,1,1,4,,,,breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0426.MP4,,,,
781,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_174726.MP4,,327.5272,-89.7934,2023-05-01 17:47,6,306,whales,0,2,0,1,3,,,,foraging/breathing,,,,,no,yes,no,no,1,diving whale,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0427.MP4,,,,
782,/Volumes/GalDron23B/Drone_2023/5012023/Gal2023_DJIMini2_20230501_175254.MP4,,39.7730667,-89.7941,2023-05-01 17:52,6,306,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05012023/DJI_0428.MP4,,,,
783,/Volumes/GalDron23B/Drone_2023/5022023/Gal2023_DJIMini2_20230502_144246.MP4,,327.460467,0.1096 -90.0584,2023-05-02 14:42,6,307,whales,1,2,1,0,4,,,,foraging/breathing,,,,,no,yes,yes,no,3,diving whales and one calf,/Volumes/GalDron23B/Drone_2023/05022023/DJI_0429.MP4,,,,
784,/Volumes/GalDron23B/Drone_2023/5022023/Gal2023_DJIMini2_20230502_144814.MP4,,327.5272,0.1162 -90.0553,2023-05-02 14:48,6,307,whales,1,2,0,0,3,,,,travelling,,,,,no,no,yes,no,1,single travelling calf,/Volumes/GalDron23B/Drone_2023/05022023/DJI_0430.MP4,,,,
785,/Volumes/GalDron23B/Drone_2023/5022023/Gal2023_DJIMini2_20230502_145341.MP4,,64.9649,0.116 -90.0566,2023-05-02 14:53,6,307,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05022023/DJI_0431.MP4,,,,
786,/Volumes/GalDron23B/Drone_2023/5022023/Gal2023_DJIMini2_20230502_151113.MP4,,327.460467,0.1321 -90.0514,2023-05-02 15:11,6,308,whales,1,2,0,0,3,,,,breathing,,,,,no,no,yes,no,3,single cluster,/Volumes/GalDron23B/Drone_2023/05022023/DJI_0432.MP4,,,,
787,/Volumes/GalDron23B/Drone_2023/5022023/Gal2023_DJIMini2_20230502_151641.MP4,,327.6273,0.1396 -90.049,2023-05-02 15:16,6,308,whales,1,2,0,0,3,,,,foraging/breathing,,,,,no,no,yes,no,3,diving whales,/Volumes/GalDron23B/Drone_2023/05022023/DJI_0433.MP4,,,,
788,/Volumes/GalDron23B/Drone_2023/5022023/Gal2023_DJIMini2_20230502_152208.MP4,,24.0907333,0.1381 -90.0509,2023-05-02 15:22,6,308,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05022023/DJI_0434.MP4,,,,
789,/Volumes/GalDron23B/Drone_2023/5022023/Gal2023_DJIMini2_20230502_154446.MP4,,327.460467,0.152 -90.0664,2023-05-02 15:44,6,309,whales,0,2,2,0,4,,,,foraging/breathing,,,,,no,no,yes,no,1,diving,/Volumes/GalDron23B/Drone_2023/05022023/DJI_0435.MP4,,,,
790,/Volumes/GalDron23B/Drone_2023/5022023/Gal2023_DJIMini2_20230502_155014.MP4,,297.230267,0.1594 -90.0707,2023-05-02 15:50,6,309,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/05022023/DJI_0436.MP4,,,,
791,/Volumes/GalDron23B/Drone_2023/5022023/Gal2023_DJIMini2_20230502_160204.MP4,,327.493833,0.154 -90.0834,2023-05-02 16:02,6,310,whales,1,2,0,0,3,,,,breathing,,,,,no,no,yes,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/05022023/DJI_0437.MP4,,,,
